url	chapt_title	img_path
https://hutchdatascience.org/DaSL_Collection/index.html	About DaSL Collection	./resources/chapt_screen_images/index.png
https://hutchdatascience.org/DaSL_Collection/general-courses.html	General Courses	./resources/chapt_screen_images/general-courses.png
https://hutchdatascience.org/DaSL_Collection/fred-hutch-online-learning.html	Fred Hutch Online Learning	./resources/chapt_screen_images/fred-hutch-online-learning.png
https://hutchdatascience.org/DaSL_Collection/edtech-software.html	EdTech Software	./resources/chapt_screen_images/edtech-software.png
https://hutchdatascience.org/DaSL_Collection/faq.html	FAQ	./resources/chapt_screen_images/faq.png
https://hutchdatascience.org/DaSL_Collection/about-the-authors.html	About the Authors	./resources/chapt_screen_images/about-the-authors.png
